PlaceID,BusinessName,FormattedAddress,CityHub,Telephone,Website,Latitude,Longitude,Rating,TotalReviews,PlaceTypes,BusinessStatus
"ChIJr2MLnwe-b4YRla2HaVt3NoI","Alliance Cutz","5850 Ruben M Torres Blvd, Brownsville, TX 78526, USA","Brownsville","(956) 336-6062","https://pufy.top/alliance-cutz","25.9440899","-97.4298145","4.5","129","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJazWMkdmXb4YRHXzADOrK85o","Paradise Barbershop","4914 Paredes Line Rd, Brownsville, TX 78526, USA","Brownsville","N/A","N/A","25.9765965","-97.48434499999999","4.9","57","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJed2Q4ymXb4YROB3-ojlPvLs","Magic Touch Barbershop","1393 E Alton Gloor Blvd, Brownsville, TX 78526, USA","Brownsville","(956) 801-2100","https://www.google.com/search?q=MagicTouch%20Barbershop%20&client=ms-android-hms-tmobile-us&dlnr=1&sei=jou2Y93YMNinqtsP1fKRqAk","25.9809493","-97.4916521","4.9","114","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJVfGxReCXb4YRiLksa98eup0","Barber Empire","2370 N Expressway 83 Suite 1452, Brownsville, TX 78521, USA","Brownsville","(956) 466-4848","https://getsqr.co/gilbert-guevara","25.953023899999998","-97.50254129999999","4.6","109","barber_shop | hair_salon | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJCxp3sXOVb4YR3LvI1tRMsJA","Cavemen Barbershop in Brownsville","2921 Boca Chica Blvd Unit 17, Brownsville, TX 78521, USA","Brownsville","(956) 561-4027","http://www.cavemenbarbers.com/","25.921856","-97.47653","3.6","55","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJl7gJF2SVb4YRAFlnuaSl8lM","Denim Barbershop","800 Frontage Rd APT 15, Brownsville, TX 78521, USA","Brownsville","(956) 621-2130","N/A","25.9339701","-97.4941121","4.6","49","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJExWSudmVb4YRqysekvajkFE","#RealBarber","2120 E Price Rd Suite E, Brownsville, TX 78521, USA","Brownsville","(956) 621-0020","https://www.facebook.com/RealBarber-106519917973158/","25.9348323","-97.487","4.7","80","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJAUcC7F6Vb4YRpHNsFvTDyD0","Dad's Barbershop","2342 El Arbol Dr, Brownsville, TX 78520, USA","Brownsville","(956) 550-0575","N/A","25.948261","-97.54312639999999","5","36","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJib-IN6iVb4YRIl9VzMh4WmM","Mr. Johnny Fades","6672 S Padre Island Hwy, Brownsville, TX 78521, USA","Brownsville","(956) 442-9235","N/A","25.9368438","-97.4382706","4.4","44","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJvykvCzmUb4YRzCSveYI8yJc","Cool Arrows Barbershop","8164, 1707 Boca Chica Blvd A, Brownsville, TX 78520, USA","Brownsville","(956) 442-5062","https://rudystylez-barbering.genbook.com/?bookingSourceId=1","25.922856799999998","-97.4950769","4.8","58","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJt-2bjLhLRYYRZvOdJDfuBfI","Texas Fadez","223 E Veterans Memorial Blvd, Killeen, TX 76541, USA","Killeen","(254) 213-3126","https://linktr.ee/texasfadez_ktx?fbclid=PAZXh0bgNhZW0CMTEAAaZxr05iDpDo7PVZYOfyQBOSPqynME7RFyGIputh9H2TLip4srX6vPEhT84_aem_AXaTFYmWlRFhxfDCVPt5xJmJDE-m1YZfF2QjnWKdjIhlQisdiSxLZp2-ao9mPFyVpDu_RkwNCcL5BShrb1J1v9Xs","31.117578","-97.72931109999999","5","391","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJPZ8CtGVNRYYRoyHAgkD7Cy4","FIRME BARBERSHOP","307 W Rancier Ave B, Killeen, TX 76541, USA","Killeen","(562) 290-2510","https://linktr.ee/firmebarbershop","31.127413299999997","-97.73099789999999","4.9","147","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJb0i7NOpNRYYR_9FXzPBxYqo","Texas Fadez 2","913 W Rancier Ave, Killeen, TX 76541, USA","Killeen","(254) 213-2247","https://www.instagram.com/texasfadez_ktx/profilecard/?igsh=MXJsYXpuMWVieTQ3eA==","31.1293632","-97.737225","5","192","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJfbRn5AJLRYYR3gDXbTUf5JE","The Barber Factory Barbershop","4000 Chaparral Rd Suite 100B, Killeen, TX 76542, USA","Killeen","(254) 213-0954","N/A","31.035092700000003","-97.7194806","5","128","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJOTA1W79LRYYRALJpJVh-ixw","Unique Gentlemen’s Barbershop","2100 S W S Young Dr, Killeen, TX 76543, USA","Killeen","(254) 213-9257","N/A","31.093090099999994","-97.71718489999999","4.1","173","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJP5APCXxMRYYR3HC443ekoB0","FadeMasterz Barbershop","1038 S Fort Hood St, Killeen, TX 76541, USA","Killeen","(254) 291-3864","https://fademasterzbarber.com/","31.111190299999997","-97.7453731","4.7","140","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJwSGeHIBLRYYRTbLngDwT36I","Marz Cutz","616 N Fort Hood St, Killeen, TX 76541, USA","Killeen","(254) 220-7981","N/A","31.127848","-97.7398802","4.9","86","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJb4DQT2e1WoYRjmR3uHDVY3c","Faded Dreamz Barbershop","4200 W Stan Schlueter Loop ste 106a, Killeen, TX 76549, USA","Killeen","(254) 213-3964","N/A","31.087359499999998","-97.7946698","5","68","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJ4ZOhSglLRYYRFBh7ucLR1Jw","Tha Professional Cutz Barbershop","1801 Trimmier Rd Suite A2, Killeen, TX 76541, USA","Killeen","(254) 393-7655","N/A","31.1006283","-97.7306797","5","51","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJSa_IdYBMRYYRCYXZgsZ0a3Q","Eastgate Barber & Beauty Shop","302 N Fort Hood St, Killeen, TX 76541, USA","Killeen","(254) 526-2191","https://www.facebook.com/pages/Eastgate-Barber-Shop/107365002654460","31.123340100000004","-97.7416995","4.6","863","barber_shop | hair_care | beauty_salon | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJET7zFL60WoYRnkMfuA2caCs","The Service Station Barbershop","3905 S Clear Creek Rd Ste 104, Killeen, TX 76549, USA","Killeen","(254) 702-4642","https://www.facebook.com/theservicestationbarbershop/","31.0994352","-97.80566809999999","4.7","443","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJPaz9vYlLRYYRmx_u_-Fg3Gw","Premier Gentleman's Barbershop","328 E Avenue C, Killeen, TX 76541, USA","Killeen","(254) 251-3025","http://www.premiergentlemansbarbershop.com/","31.120651300000002","-97.7267638","4.7","44","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJHS8RYGdLRYYR8X9roYvumjc","Best Barber Shop","1001 Willow Springs Rd, Killeen, TX 76549, USA","Killeen","(254) 200-4437","N/A","31.113248","-97.76350099999999","4.3","66","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJDwioAO5JRYYR0TX771rO93s","We Different Barber Shop","1107 E Central Texas Expy, Killeen, TX 76541, USA","Killeen","(254) 516-5660","https://wedifferentbarbershop.com/","31.095108199999995","-97.7305418","5","21","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJ22eHIYpLRYYRcNPuHaKa8MY","Clipperholics Barber Studio","419 N 10th St, Killeen, TX 76541, USA","Killeen","(254) 699-3800","https://www.instagram.com/mastersofthefade?igsh=OWxvYTc3N2hvMHVl&utm_source=qr","31.120853699999998","-97.7253884","4.6","113","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJrVtGC35MRYYRi-Igkp3ToEM","Cutz Barbershop","600 N Fort Hood St, Killeen, TX 76541, USA","Killeen","(254) 432-4712","N/A","31.1270323","-97.7403611","4.4","237","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJJWRIxC1KRYYRL9n_5vEkIac","Superior Cuts and Styles","2904 E Stan Schlueter Loop Ste C-301, Killeen, TX 76542, USA","Killeen","(512) 775-3243","https://getsqr.co/sir-reginald","31.066656400000003","-97.7183757","4.7","82","barber_shop | hair_care | beauty_salon | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJMyl1xwRLRYYRrdRSRJH8mdg","Tijeras Barbershop","810 N W S Young Dr Ste 108, Killeen, TX 76543, USA","Killeen","(254) 213-1662","N/A","31.120408199999996","-97.7092632","4.9","63","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJw2Mj3nJMRYYRAKTaz33WxFw","Ms. C's Barbershop","1915 N 10th St, Killeen, TX 76541, USA","Killeen","(254) 338-6617","http://mscsbarbershop.org/?utm_source=gmb&utm_medium=referral","31.131743399999998","-97.7212948","4.9","54","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJy1Jf039MRYYRiTbAoR3yqfY","A-1 Barber Shop","512 N Fort Hood St, Killeen, TX 76541, USA","Killeen","(254) 634-7277","N/A","31.1265888","-97.7404316","4.3","328","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJWc_0hnmFT4YR-PRQj5pEhNo","Fly Guy Kutz","500 Lake Air Dr, Waco, TX 76710, USA","Waco","(254) 651-5017","http://flyguykutz.com/","31.524083299999997","-97.185579","5","204","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJqRBtStKFT4YRR94EMYssm-E","Butler's Barber Lounge","1521 Wooded Acres Dr Suite A, Waco, TX 76710, USA","Waco","(254) 224-6781","https://butlersbarbershop.com/","31.535356500000002","-97.19050589999999","5","1302","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJkZQa4uWFT4YRUmavDcj8RQY","Fademasters Barbershop","1411 N Valley Mills Dr Suite G, Waco, TX 76710, USA","Waco","(254) 300-4073","https://fademasterswaco.com/","31.531820200000002","-97.19108519999999","4.7","207","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJxWVpoYqDT4YRm4WQDWl_KSw","Next Generation Downtown","1601 Washington Ave, Waco, TX 76701, USA","Waco","(254) 301-7028","N/A","31.5488703","-97.14329889999999","4.9","86","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJNajcOL-DT4YRAuroaE0GrFE","Look At Me Now Barbershop","2401 W Waco Dr d, Waco, TX 76707, USA","Waco","(254) 235-7172","N/A","31.5439935","-97.1527447","4.6","188","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJ_fQgkA5a9xQRAg0ceN9f7wM","Kingz Barbershop","1000 S New Rd #120, Waco, TX 76711, USA","Waco","(254) 235-2120","http://www.kingz-barbershop.com/#contact_us","31.5148929","-97.1626604","4.6","236","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJVWJexBCET4YRpcjjIKLfGPM","Parkdale","5900 Bosque Blvd #305, Waco, TX 76710, USA","Waco","(254) 776-0762","N/A","31.530606799999997","-97.1969374","4.8","98","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJhwHGihCET4YR4Yrz25lRNBM","Next Generation Barber Shop","1412 N Valley Mills Dr, Waco, TX 76710, USA","Waco","(254) 229-8952","http://www.nextgenwaco.com/","31.5301995","-97.1926008","4.6","132","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJNXOl67CFT4YRCP4Aoi3p2ag","FadeAwayVic Your FAV Barber","1411 N Valley Mills Dr, Waco, TX 76710, USA","Waco","N/A","https://www.fadeawayvic.com/","31.531574199999998","-97.1906678","5","44","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJJ_3WejKCT4YRnfXEXGdufAY","Off The top Barbershop","2601 Dutton Ave suite B, Waco, TX 76706, USA","Waco","(254) 537-1233","https://linkbio.co/OffTheTop","31.532490799999998","-97.1419736","4.4","104","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJ1xJRHg6DT4YRTJ9mhD9ZzWo","Champions","721 Austin Ave, Waco, TX 76701, USA","Waco","(254) 242-6085","http://www.championssalonandbarber.com/","31.5549377","-97.1343318","4.8","315","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJHbB9MdeDT4YRUOwdFPVLSes","University Barber Shop","1325 S Valley Mills Dr, Waco, TX 76711, USA","Waco","(254) 753-9305","N/A","31.5249919","-97.1449966","4.7","123","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJ7-hy-sKDT4YR430oH3kx8a0","Waco Fades Barber Shop","3122 Franklin Ave, Waco, TX 76710, USA","Waco","(254) 732-0056","N/A","31.533339800000004","-97.15546069999999","4","353","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJjasfRaSGT4YRHiM8EYOqs8s","Champions Salon & Barber","6706 Woodway Dr, Woodway, TX 76712, USA","Waco","(254) 855-9744","https://championssalonandbarber.com/","31.509082300000003","-97.1929389","4.8","560","barber_shop | hair_salon | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJ020ujW6DT4YRnTHTXr0yclE","Upper Kutz Barbershop And Beauty Salon","1404 Sunset St, Waco, TX 76710, USA","Waco","(254) 349-2531","N/A","31.5401319","-97.1761107","4.8","54","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJbZeeSU2CT4YR0Gjpjv4PGDk","Downtown Barber Shop","900 Austin Ave, Waco, TX 76701, USA","Waco","(254) 753-9668","https://wacohistory.org/items/show/42","31.5533742","-97.1355226","4.7","149","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJZemYA6eHT4YRSYNTi8yahdU","Elite Barbershop","135 N Hewitt Dr Suite 121, Hewitt, TX 76643, USA","Waco","(254) 235-0538","https://m.facebook.com/Elite-Barber-Shop-103823267878592/?ref=page_internal&mt_nav=0","31.464105500000002","-97.1982979","4.9","223","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJMRr1UgaDT4YRWOeMFoWovoE","Ace Of Fadez Barbershop","907 N 25th St unit b, Waco, TX 76707, USA","Waco","(254) 301-7018","https://palomaurbina.square.site/","31.546998599999995","-97.15770979999999","4.9","14","barber_shop | hair_salon | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJGU_ZqnWDT4YRsINP4D8Tat0","Heads Up","1625 Herring Ave # C, Waco, TX 76708, USA","Waco","(254) 235-8430","N/A","31.567623999999995","-97.1604443","4.8","130","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJNTRLbJqBT4YR3kPgKAP3qb4","Legendz Grooming Lounge","635 Robinson Dr STE B, Waco, TX 76706, USA","Waco","(254) 301-7400","N/A","31.488507799999997","-97.1217083","4.8","34","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJ__wTHwCfQIYR4GeOpDaxJBQ","Legends Barbershop","6725 Fairmont Pkwy, Pasadena, TX 77505, USA","Pasadena","(346) 635-9220","http://cdl.booksy.com/bLQ2t7yFzGb","29.6511724","-95.137109","4.8","145","barber_shop | health | hair_care | point_of_interest | service | establishment","OPERATIONAL"
"ChIJFRcEE5ifQIYRE6m9mencuBE","2 Blendz Barbershop DeerPark","6848 Spencer Hwy A, Pasadena, TX 77505, USA","Pasadena","(346) 229-4935","https://www.2blendzbarbershophouston.com/about-6-2","29.6632521","-95.1332307","4.9","262","barber_shop | health | hair_care | point_of_interest | service | establishment","OPERATIONAL"
"ChIJx1VgCB2ZQIYRd7NBuxB1CxI","Jennis Barbershop","2705 Shaver St, Pasadena, TX 77502, USA","Pasadena","(346) 941-1521","https://www.instagram.com/jennis_barbershop?igsh=MWk3MHoyaTA0NzJpbg%3D%3D&utm_source=qr","29.671474","-95.20759489999999","4.9","72","barber_shop | health | hair_care | point_of_interest | service | establishment","OPERATIONAL"
"ChIJc4fZtD-ZQIYRoa4KxvG_LaQ","Blessed BarberShop","1001 Fairmont Pkwy suite l, Pasadena, TX 77504, USA","Pasadena","(832) 774-0764","https://booksy.com/en-us/dl/show-business/1434724","29.652192399999993","-95.19695449999999","4.3","89","barber_shop | health | hair_care | point_of_interest | service | establishment","OPERATIONAL"
"ChIJMQPX8imZQIYRVskfIPLUGNw","Dynasty Barbershop LLC","3122 Unit B Spencer Hwy, Pasadena, TX 77504, USA","Pasadena","(832) 956-6074","N/A","29.6645805","-95.19541149999999","4.8","96","barber_shop | health | hair_care | point_of_interest | service | establishment","OPERATIONAL"
"ChIJi_Pi2C-ZQIYR6RLbsTtgmww","Barber Of The King","1900 Strawberry Rd, Pasadena, TX 77502, USA","Pasadena","N/A","N/A","29.6846486","-95.1936028","5","9","barber_shop | health | hair_care | point_of_interest | service | establishment","OPERATIONAL"
"ChIJ0UWILc6fQIYRRfNyLaInuAA","Prohibition Barber Shop ""Hair cuts & Beards from experienced barbers""","7407 Spencer Hwy suite 150, Pasadena, TX 77505, USA","Pasadena","(281) 884-8054","N/A","29.6639043","-95.1251583","4.7","327","barber_shop | health | hair_care | point_of_interest | service | establishment","OPERATIONAL"
"ChIJJ8wTmjyZQIYRbe6bqlYLP3o","Gabriel The Barber (Appointments Only!)","4818 Fairmont Pkwy Suite #24, Pasadena, TX 77505, USA","Pasadena","N/A","https://squareup.com/appointments/book/E8750FBSJ3Z3T","29.648356999999997","-95.16999720000001","5","40","barber_shop | health | hair_care | point_of_interest | service | establishment","OPERATIONAL"
"ChIJ3wpiTeyYQIYRuTw0KSzfAzg","Daigle's Barber Shop","3403 Preston Ave, Pasadena, TX 77505, USA","Pasadena","(281) 487-9926","N/A","29.661449400000002","-95.1716986","4.7","243","barber_shop | health | hair_care | point_of_interest | service | establishment","OPERATIONAL"
"ChIJa0DHpamiQIYRYMh7xaUUJIQ","Tank Be Choppin","1501 Richey St, Pasadena, TX 77506, USA","Pasadena","(832) 833-1466","http://tankbechoppin.com/","29.6888802","-95.21962359999999","5","59","barber_shop | health | hair_care | point_of_interest | service | establishment","OPERATIONAL"
"ChIJ964x1WmZQIYRc1UvkXV2Y80","A&C Barbershop","3527 Shaver St suite 103, Pasadena, TX 77504, USA","Pasadena","(346) 330-8308","N/A","29.6568663","-95.2076749","5","41","barber_shop | health | hair_care | point_of_interest | service | establishment","OPERATIONAL"
"ChIJl9e79zSZQIYRve6gsZ3vbRw","Caballeros Hair Shop","3544 Spencer Hwy, Pasadena, TX 77504, USA","Pasadena","(832) 960-1707","https://caballeroshairshop.com/","29.663897499999997","-95.1901526","5","24","barber_shop | hair_salon | massage_spa | spa | massage | beauty_salon | health | hair_care | point_of_interest | service | establishment","OPERATIONAL"
"ChIJO0X4VQCZQIYRxnLnANQRopA","Deez Cuts","4818 Fairmont Pkwy ste 17, Pasadena, TX 77505, USA","Pasadena","(832) 259-2215","https://deetamez.glossgenius.com/","29.648356999999997","-95.16999720000001","5","21","barber_shop | health | hair_care | point_of_interest | service | establishment","OPERATIONAL"
"ChIJz8RlIJmYQIYRAwl4B8hiL0s","Kustom Kutz barbershop and shave parlor","3210 Pasadena Blvd, Pasadena, TX 77503, USA","Pasadena","(281) 650-9747","N/A","29.681038500000003","-95.16667819999999","4.3","85","barber_shop | health | hair_care | point_of_interest | service | establishment","OPERATIONAL"
"ChIJg9uopamiQIYRes8mKlBlfzo","Chopper's Barbershop","1501 S Richey St, Pasadena, TX 77502, USA","Pasadena","(713) 898-1217","http://www.houston-barbershop.com/","29.6888802","-95.21962359999999","4.3","52","barber_shop | health | hair_care | point_of_interest | service | establishment","OPERATIONAL"
"ChIJRYa1ZBaZQIYRGv_jTYcGnRE","House of Cutz Barber Studios","1405 Spencer Hwy, South Houston, TX 77587, USA","Pasadena","(346) 571-0964","N/A","29.665121199999998","-95.21346229999999","4.7","109","barber_shop | health | hair_care | point_of_interest | service | establishment","OPERATIONAL"
"ChIJ9dTEO06ZQIYRakUuEVrnAGk","The Fade Barber Shack","513 S Allen-Genoa Rd C-5, South Houston, TX 77587, USA","Pasadena","(713) 485-5922","N/A","29.6620394","-95.21301969999999","4.7","109","barber_shop | health | hair_care | point_of_interest | service | establishment","OPERATIONAL"
"ChIJE_FXs-WZQIYR3-T2oZMOpDQ","Fades n Braids by Deissy","4416 Fairmont Pkwy Suite 108 Room 3, Pasadena, TX 77505, USA","Pasadena","(832) 547-3337","https://fadesnbraids.glossgenius.com/","29.6491325","-95.1760953","5","54","barber_shop | health | hair_care | point_of_interest | service | establishment","OPERATIONAL"
"ChIJ8Sx-cKSiQIYRXj9roAAaPxA","CERTIFIED BARBER","1034 Shaver St suite a, Pasadena, TX 77506, USA","Pasadena","(832) 694-8622","https://squareup.com/appointments/book/AVQ053ECMRBNV","29.6947022","-95.2116592","4.6","70","barber_shop | health | hair_care | point_of_interest | service | establishment","OPERATIONAL"
"ChIJI96HsFbHwoARC96Y6PAKEmM","Create Barbershop Pasadena","2306 E Colorado Blvd, Pasadena, CA 91107, USA","Pasadena","(626) 497-2306","https://www.create-la.com/","34.1458359","-118.10295219999999","5","211","barber_shop | health | hair_care | point_of_interest | service | establishment","OPERATIONAL"
"ChIJb5GkuMulToYR_i4pp2WsxUk","KLIPT BARBER LOUNGE","529 N Galloway Ave Suite 12, Mesquite, TX 75149, USA","Mesquite","(214) 982-3588","http://kliptbarberlounge.com/","32.772344","-96.6003523","4.9","240","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJocPtnDClToYR57L7K4TOd4k","D3 Fadez","1950 Military Pkwy, Mesquite, TX 75149, USA","Mesquite","(214) 238-6431","http://www.d3fadez.com/","32.7679332","-96.627438","4.9","77","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJT8mSn1yhToYRleNdciFVf0Y","Studio Essence Barbers","1515 N Town E Blvd ste 209, Mesquite, TX 75150, USA","Mesquite","(214) 643-6867","http://www.studioessencesalondallas.com/","32.811837","-96.61646139999999","4.9","353","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJdTDlYKcz3gcRUQEddXJmcAU","Alfonso The Barber","529 N Galloway Ave, Mesquite, TX 75149, USA","Mesquite","(469) 478-1076","https://alfonsothebarber.carrd.co/","32.7723451","-96.6004166","5","92","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJmWtZzuylToYRZlseMe34OgE","Prolific Barber Studio","1704 Military Pkwy #100, Mesquite, TX 75149, USA","Mesquite","(469) 819-5881","https://www.prolificbarberstudio.com/","32.7673755","-96.6236278","5","167","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJEVhmR0OlToYRsBQuF-TF204","The Xperience Barber Lounge","625 Pioneer Rd Suite 106, Mesquite, TX 75149, USA","Mesquite","(214) 454-5765","N/A","32.759738899999995","-96.5839385","4.8","149","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJHV5je6WlToYR3BPsPgb08tI","Barbershop- Modern Image, Mesquite Tx","3501 Towne Crossing Blvd Ste 215, Mesquite, TX 75150, USA","Mesquite","(469) 360-0205","https://getsquire.com/discover/barbershop/mesquite-mesquite","32.8123892","-96.6293251","4.8","397","barber_shop | hair_salon | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJP0KrXDilToYRnO7b2pYgKtE","Off the Blade Barber Shop","1530 Hickory Tree Rd, Mesquite, TX 75149, USA","Mesquite","(469) 212-5870","http://offthebladebarbershop71.booksy.com/a/","32.7478506","-96.6221441","5","73","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJo2D_0HSlToYRK6VFaA4cKLI","Fashion Barbers","101 W Main St, Mesquite, TX 75149, USA","Mesquite","(972) 289-2813","N/A","32.767021899999996","-96.5993312","4.8","105","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJO35PDVylToYRRWiFPR6ajbU","Prime Time Fades","2411 N Galloway Ave Ste 127, Mesquite, TX 75150, USA","Mesquite","(972) 850-9117","http://www.primetimefades.com/","32.797933","-96.61217680000001","4.4","109","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJ1ftK6_mlToYRfru2iROmGA4","The B Lounge","1765 N Town E Blvd #137, Mesquite, TX 75150, USA","Mesquite","(214) 984-6442","http://theblounge.org/","32.8109227","-96.6267869","5","125","barber_shop | hair_salon | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJoSchxOulToYRYbskeoO75HM","Fades by deauntae","2944 Motley Dr, Mesquite, TX 75150, USA","Mesquite","(318) 317-5131","https://booksy.com/en-us/510788_deauntae_barber-shop_36514_mesquite#ba_s=sh_1","32.805028899999996","-96.647641","4.9","32","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJqyb6iqelToYR1bPgx6D3FTs","Manny's Barbershop","3301 N Town E Blvd Suite 138, Mesquite, TX 75150, USA","Mesquite","(214) 405-2445","N/A","32.8029259","-96.6481331","4.9","54","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJcQcJGIetToYRPVOa_gnHtnk","Dapper Dre’s Distinguished Barbers (Veteran Owned)","1340 N Town E Blvd, Mesquite, TX 75150, USA","Mesquite","(469) 513-9734","http://dapperdres.com/","32.807144","-96.6170525","4.8","131","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJkR0jHjihToYRzSvsNjzF8QU","Holy Hands Barbershop","1220 N Town E Blvd #500, Mesquite, TX 75150, USA","Mesquite","(972) 613-9440","N/A","32.809511799999996","-96.6138612","4.8","179","barber_shop | hair_care | beauty_salon | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJ0ZyylR6lToYR1Y6-8Ka4Nt4","Legendary J Barbershop","2515 Gus Thomasson Rd B, Mesquite, TX 75150, USA","Mesquite","(214) 213-9663","N/A","32.7986875","-96.63439489999999","4.7","81","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJaWNPafKlToYR83mmxhRvpj0","KLIPT Barber Lounge - Crank The Barber (Junior-CEO)","529 N Galloway Ave Suite 12, Mesquite, TX 75149, USA","Mesquite","(214) 982-3588","https://linktr.ee/Junior_Crank_Klipt","32.772344","-96.6003523","5","84","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJGyPpaGGjToYRetSXBLnhxcM","Alanis Barbershop","1925 Towne Centre Dr #101, Mesquite, TX 75150, USA","Mesquite","(945) 271-9530","https://waitwhile.com/locations/alanisbarbershop","32.7992701","-96.6335045","4.9","206","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJtbrAWLilToYRCR9rukP1d9U","Smoke&mirrors barbershop","1925 Towne Centre Dr, Mesquite, TX 75150, USA","Mesquite","(945) 225-2912","N/A","32.799324299999995","-96.6332264","5","11","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
